FMTNAME,START,LABEL
DRDIFDCD,27560360,"FRANKFURTER/HOT DOG ,W/ CHILI, ON BUN (INCL CHILI DOG)"
DRDIFDCD,27560650,SAUSAGE ON BISCUIT(INCL JIMMY DEAN SAUSAGE BISCUIT)
DRDIFDCD,27560670,SAUSAGE & CHEESE ON ENGLISH MUFFIN
DRDIFDCD,27560710,SAUSAGE SANDWICH
DRDIFDCD,27601000,"BEEF STEW, BABY FOOD, TODDLER"
DRDIFDCD,27640050,"CHICKEN & RICE DINNER, BABY, STRAINED"
DRDIFDCD,27640100,"CHICKEN NOODLE DINNER, BABY, NS AS TO STR OR JR"
DRDIFDCD,27640110,"CHICKEN NOODLE DINNER, BABY, STRAINED"
DRDIFDCD,27640120,"CHICKEN NOODLE DINNER, BABY, JUNIOR"
DRDIFDCD,27640810,"CHICKEN, NOODLES & VEGETABLES, BABY, TODDLER"
DRDIFDCD,27642110,"TURKEY, RICE & VEGETABLES, BABY, STRAINED"
DRDIFDCD,27642120,"TURKEY, RICE & VEGETABLES, BABY, JUNIOR"
DRDIFDCD,27642130,"TURKEY, RICE, & VEGETABLES, BABY, TODDLER"
DRDIFDCD,27644110,"CHICKEN SOUP, BABY"
DRDIFDCD,28110000,"BEEF DINNER, NFS (FROZEN)"
DRDIFDCD,28110110,BEEF W/ POTATOES (FROZEN MEAL)
DRDIFDCD,28110220,"SIRLOIN, CHOPPED, W/ GRAVY, POT, VEG (FROZEN MEAL)"
DRDIFDCD,28110230,"SWISS STEAK W/ GRAVY, VEG, POT, DESSERT (FROZ MEAL)"
DRDIFDCD,28110270,"SIRLOIN BEEF W/ GRAVY, POTATOES, VEG (FROZ MEAL)"
DRDIFDCD,28110310,"SALISBURY STEAK W/ GRAVY, POTATOES, VEG (FROZ MEAL)"
DRDIFDCD,28110390,"SALISBURY STEAK, POT, VEG, DESSERT (DIET FZN MEAL)"
DRDIFDCD,28110520,"BEEF, SLICED, W/GRAVY, POT, VEG, DESSERT(FROZ MEAL)"
DRDIFDCD,28133410,"VEAL PARMIGIANA W/ POTATOES, VEGETABLE (FROZ MEAL)"
DRDIFDCD,28140710,"CHICKEN, FRIED, W/ POTATOES, VEGETABLE (FROZ MEAL)"
DRDIFDCD,28141200,"CHICKEN TERIYAKI W/ RICE, VEGETABLE (FROZEN MEAL)"
DRDIFDCD,28141250,CHICKEN W/ RICE-VEGETABLE MIXTURE (DIET FROZ MEAL)
DRDIFDCD,28143030,"CHICKEN & VEG ENTREE, ORIENTAL (DIET FRZ MEAL)"
DRDIFDCD,28143080,CHICKEN W/NOODLES & CHEESE SAUCE (DIET FROZEN MEAL)
DRDIFDCD,28143130,CHICKEN & VEG ENTREE W/ NOODLES (FROZEN MEAL)
DRDIFDCD,28143150,"CHICK & VEG ENTREE W/ NOODLES, (DIET FROZEN MEAL)"
DRDIFDCD,28143210,CHICKEN IN ORANGE SAUCE W/ RICE (DIET FROZEN MEAL)
DRDIFDCD,28145000,"TURKEY DINNER, NFS (FROZEN)"
DRDIFDCD,28145210,"TURKEY W/ GRAVY, DRESSING, POT, VEG (FROZEN MEAL)"
DRDIFDCD,28145610,"TURKEY, DRESSING,POT,VEG,DESSERT(FROZ MEAL,LG MEAT)"
DRDIFDCD,28160300,"MEAT LOAF DINNER, NFS (FROZEN)"
DRDIFDCD,28160310,"MEATLOAF IN TOMATO SAUCE W/ POTATO, VEG (FROZ MEAL)"
DRDIFDCD,28310110,"BEEF BROTH, BOUILLON OR CONSOMME (INCL BROTH, NFS)"
DRDIFDCD,28310150,OXTAIL SOUP
DRDIFDCD,28310160,"BEEF BROTH, W/ TOMATO, HOME RECIPE"
DRDIFDCD,28310170,"BEEF BROTH, W/O TOMATO, HOME RECIPE"
DRDIFDCD,28310210,CHILI BEEF SOUP
DRDIFDCD,28310230,"MEATBALL SOUP, MEXICAN STYLE (SOPA DE ALBONDIGAS)"
DRDIFDCD,28310330,"BEEF & NOODLE SOUP, ORIENTAL (VIETNAMESE PHO BO)"
DRDIFDCD,28310420,"BEEF & RICE SOUP, P.R."
DRDIFDCD,28311010,PEPPERPOT (TRIPE) SOUP (INCL MENUDO/MONDONGO SOUP)
DRDIFDCD,28315100,"BEEF VEG SOUP W/POTATO, STEW TYPE (INCL CHUNKY STY)"
DRDIFDCD,28315130,"BEEF VEG SOUP W/ RICE, STEW TYPE, CHUNKY STYLE"
DRDIFDCD,28315140,"BEEF VEGETABLE SOUP,MEXICAN STYLE (SOPA / CALDO DE RES)"
DRDIFDCD,28315150,"MEAT & CORN HOMINY SOUP, MEXICAN STYLE (POZOLE)"
DRDIFDCD,28316020,"BEEF & MUSHROOM SOUP, CANNED, LOW SODIUM (INCL BEEF"
DRDIFDCD,28320110,"PORK & RICE SOUP, STEW TYPE, CHUNKY STYLE"
DRDIFDCD,28320130,"HAM, RICE, & POTATO SOUP, P.R."
DRDIFDCD,28320150,"PORK, VEGETABLE SOUP W/ POTATOES, STEW TYPE"
DRDIFDCD,28320300,"PORK W/VEG (NO CAR,BROC,&/OR DK GREEN)SOUP,ORIENTAL"
DRDIFDCD,28331110,"LAMB, PASTA & VEGETABLE SOUP, P.R."
DRDIFDCD,28340110,CHICKEN BROTH/BOUILLON/CONSOMME (INCL FROM POWDER)
DRDIFDCD,28340120,"CHICKEN BROTH, W/O TOMATO, HOME RECIPE"
DRDIFDCD,28340130,"CHICKEN BROTH, W/ TOMATO, HOME RECIPE"
DRDIFDCD,28340150,MEXICAN STYLE CHICKEN BROTH SOUP STOCK
DRDIFDCD,28340220,"CHICKEN SOUP W/ NOODLES & POTATOES, P.R."
DRDIFDCD,28340310,CHICKEN GUMBO SOUP
DRDIFDCD,28340510,"CHICKEN NOODLE SOUP, CHUNKY"
DRDIFDCD,28340530,CHICKEN SOUP
DRDIFDCD,28340580,"CHICKEN SOUP,W/VEGS(BROC,CRT,CELERY,POTS)ORIENTAL"
DRDIFDCD,28340630,"CHICKEN VEG SOUP W/ RICE, STEW TYPE, CHUNKY STYLE"
DRDIFDCD,28340640,"CHICKEN VEG SOUP W/ NOODLES, STEW TYPE, CHUNKY STYL"
DRDIFDCD,28340660,"CHICKEN OR TURKEY  VEGETABLE SOUP, HOME RECIPE"
DRDIFDCD,28340670,"CHICKEN VEGETABLE SOUP,W/RICE,MEXICAN(SOPA / CALDO DE POLLO)"
DRDIFDCD,28340700,"BIRD'S NEST SOUP (CHICKEN, HAM, NOODLES)"
DRDIFDCD,28345110,"CHICKEN SOUP, CREAM OF, NS AS TO MILK OR WATER"
DRDIFDCD,28345120,"CHICKEN/TURKEY SOUP,CREAM OF, W/ MILK"
DRDIFDCD,28345130,"CHICKEN SOUP, CREAM OF, PREPARED W/ WATER"
DRDIFDCD,28345140,"CHICKEN SOUP, CREAM OF, CANNED, UNDILUTED"
DRDIFDCD,28345160,"CHICKEN & MUSHROOM SOUP, CREAM OF, W/ MILK"
DRDIFDCD,28345170,DUCK SOUP
DRDIFDCD,28350050,"FISH CHOWDER (INCL FISHERMAN'S SOUP, SEAFOOD CHOWD)"
DRDIFDCD,28350110,"CRAB SOUP, NS AS TO TOMATO-BASE OR CREAM"
DRDIFDCD,28350210,"CLAM CHOWDER, NS AS TO MANHATTAN OR NEW ENGLAND"
DRDIFDCD,28350220,"CLAM CHOWDER, MANHATTAN (INCLUDE CHUNKY)"
DRDIFDCD,28350310,TURTLE & VEGETABLE SOUP (INCLUDE SNAPPER SOUP)
DRDIFDCD,28351110,"FISH & VEGETABLE SOUP,NO POTATOES (SOPA DE PESCADO)"
DRDIFDCD,28351120,"FISH SOUP, W/ POTATOES (SOPA DE PESCADO)"
DRDIFDCD,28355110,"CLAM CHOWDER, NEW ENG, NS AS TO MILK OR WATER ADDED"
DRDIFDCD,28355120,"CLAM CHOWDER, NEW ENGLAND, W/ MILK"
DRDIFDCD,28355250,LOBSTER BISQUE
DRDIFDCD,28355410,"SHRIMP SOUP, CREAM OF, NS AS TO MILK/WATER ADDED"
DRDIFDCD,28355420,"SHRIMP SOUP, CREAM OF, W/ MILK"
DRDIFDCD,28355430,"SHRIMP SOUP, CREAM OF, W/ WATER"
DRDIFDCD,28355450,SEAFOOD SOUP W/ POTATOES & VEGETABLES (INCL DK GREEN LEAF)
DRDIFDCD,28355470,SEAFOOD SOUP W/ VEGETABLES (INCL DK GREEN LEAFY)
DRDIFDCD,28360100,"MEAT BROTH, P.R. (CALDO)"
DRDIFDCD,28400100,"GELATIN, PLAIN, POWDER, DRY"
DRDIFDCD,28500000,"GRAVY, POULTRY"
DRDIFDCD,28500010,"GRAVY, MEAT/POULTRY, W/ WINE"
DRDIFDCD,28500040,"GRAVY, BEEF/MEAT (INCL GRAVY,NFS;BROWN GRAVY;SWISS STEAK GRV"
DRDIFDCD,28500050,"GRAVY, GIBLET(INCL ANY POULTRY GRAVY W/PCS OF MEAT)"
DRDIFDCD,28500100,"GRAVY, MUSHROOM"
DRDIFDCD,28501010,"GRAVY, BEEF/MEAT, FAT FREE"
DRDIFDCD,28501110,"GRAVY, POULTRY, FAT FREE"
DRDIFDCD,28510010,"GRAVY/SAUCE, POULTRY FROM CHICKEN FRICASSEE, P.R."
DRDIFDCD,28510020,"GRAVY, MEAT-BASED, FROM PUERTO RICAN POT ROAST"
DRDIFDCD,28510030,"GRAVY, MEAT-BASED, FROM PUERTO RICAN BEEF STEW"
DRDIFDCD,28520000,"GRAVY/SAUCE,CHINESE(SOY SCE,STOCK/BOUILL,CRNSTRCH)"
DRDIFDCD,28522000,MOLE POBLANA (SAUCE)
DRDIFDCD,28522050,MOLE VERDE (SAUCE)
DRDIFDCD,31101010,"EGGS, WHOLE, RAW"
DRDIFDCD,31102000,"EGGS, WHOLE, COOKED, NS AS TO METHOD"
DRDIFDCD,31103000,"EGGS, WHOLE, BOILED"
DRDIFDCD,31104000,"EGGS, WHOLE, POACHED"
DRDIFDCD,31105000,"EGGS, WHOLE, FRIED (INCL SCRAMBLED, NO MILK ADDED)"
DRDIFDCD,31106010,"EGGS, WHOLE, BAKED, NO FAT ADDED"
DRDIFDCD,31106020,"EGGS, WHOLE, BAKED, FAT ADDED"
DRDIFDCD,31107000,"EGGS, WHOLE, PICKLED"
DRDIFDCD,31108010,"EGGS, WHITE ONLY, RAW"
DRDIFDCD,31109010,"EGGS, WHITE ONLY, COOKED"
DRDIFDCD,31110010,"EGG YOLK, ONLY, RAW"
DRDIFDCD,31111010,"EGG YOLK, ONLY, COOKED"
DRDIFDCD,32101000,"EGGS, CREAMED"
DRDIFDCD,32102000,"EGGS, DEVILED"
DRDIFDCD,32103000,EGG SALAD
DRDIFDCD,32104900,"EGG OMELET OR SCRAMBLED EGG, NS AS TO ADDED FAT"
DRDIFDCD,32104950,"EGG OMELET OR SCRAMBLED EGG, NO FAT ADDED"
DRDIFDCD,32105000,"EGG OMELET OR SCRAMBLED EGG, FAT ADDED"
DRDIFDCD,32105010,"EGG OMELET OR SCRAMBLED EGG, W/ CHEESE"
DRDIFDCD,32105020,"EGG OMELET OR SCRAMBLED EGG, W/ FISH"
DRDIFDCD,32105030,"EGG OMELET OR SCRAMBLED EGG, W/ HAM OR BACON"
DRDIFDCD,32105040,"EGG OMELET OR SCRAMBLED EGG, W/ DK GRN VEGETABLES"
DRDIFDCD,32105050,"EGG OMELET OR SCRAMBLED EGG, W/ VEG, NOT DK GRN"
DRDIFDCD,32105060,"EGG OMELET OR SCRAMBLED EGG, W/PEPPERS, ONION & HAM"
DRDIFDCD,32105070,"EGG OMELET OR SCRAMBLED EGG, W/ MUSHROOMS"
DRDIFDCD,32105080,"EGG OMELET OR SCRAMBLED EGG,W/CHEESE & HAM OR BACON"
DRDIFDCD,32105085,"EGG OMELET OR SCRAMBLED EGG,W/CHEESE, HAM OR BACON, & TOMATO"
DRDIFDCD,32105100,"EGG OMELET OR SCRAMBLED EGG, W/ POTATOES OR ONIONS"
DRDIFDCD,32105110,"EGG OMELET OR SCRAMBLED EGG, W/ BEEF (INCL W/ONION)"
DRDIFDCD,32105121,"EGG OMELET OR SCRAMBLED EGG, W/ SAUSAGE & CHEESE"
DRDIFDCD,32105122,"EGG OMELET OR SCRAMBLED EGG, W/ SAUSAGE"
DRDIFDCD,32105125,"EGG OMELET/SCRAMBLED EGG, W/ HOT DOGS"
DRDIFDCD,32105130,"EGG OMELET/SCR EGG,W/ONIONS, PEP, TOM & MUSHROOMS"
DRDIFDCD,32105160,EGG OMELET OR SCRAMBLED EGG W/ CHORIZO
DRDIFDCD,32105200,"EGG FOO YUNG, NFS"
DRDIFDCD,32105210,CHICKEN EGG FOO YUNG
DRDIFDCD,32105230,SHRIMP EGG FOO YUNG
DRDIFDCD,32120100,"EGG DESSERT, CUSTARD-LIKE, W/ WATER & SUGAR, P.R."
DRDIFDCD,32201000,"EGG SANDWICH, FRIED (INCLUDE EGG SANDWICH, NFS)"
DRDIFDCD,32202010,"EGG,CHEESE&HAM ON ENGLISH MUFFIN(INCL EGG MCMUFFIN)"
DRDIFDCD,32202020,"EGG, CHEESE, & HAM ON BISCUIT"
DRDIFDCD,32202030,"EGG, CHEESE & SAUSAGE ON ENGLISH MUFFIN"
DRDIFDCD,32202050,"EGG, CHEESE & SAUSAGE ON BISCUIT"
DRDIFDCD,32202060,EGG & SAUSAGE ON BISCUIT
DRDIFDCD,32202070,"EGG, CHEESE & BACON ON BISCUIT"
DRDIFDCD,32202110,EGG & HAM ON BISCUIT
DRDIFDCD,32202200,EGG & CHEESE ON BISCUIT
DRDIFDCD,32300100,EGG DROP SOUP
DRDIFDCD,32301100,"GARLIC EGG SOUP, P.R. (SOPA DE AJO)"
DRDIFDCD,32401000,MERINGUES
DRDIFDCD,33000100,"EGG SUBSTITUTE, NS AS TO POWDERED, FROZEN OR LIQUID"
DRDIFDCD,33102010,"SCRAMBLED EGGS, FROM POWDERED MIXTURE"
DRDIFDCD,33201010,"SCRAMBLED EGGS, FROM CHOLESTEROL-FREE FROZEN MIX"
DRDIFDCD,33201500,"SCRAMBLED EGG,CHOL-FREE FROZ MIXTURE,W/VEGETABLES"
DRDIFDCD,33301010,"SCRAMBLED EGGS, FROM PACKAGED LIQUID MIXTURE"
DRDIFDCD,41101000,"BEANS, DRY, COOKED, NS AS TO TYPE, NS ADDED FAT"
DRDIFDCD,41101010,"BEANS, DRY, COOKED, NS AS TO TYPE, ADDED FAT"
DRDIFDCD,41101020,"BEANS, DRY, COOKED, NS AS TO TYPE, NO FAT ADDED"
DRDIFDCD,41101100,"WHITE BEAN, DRY, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,41101110,"WHITE BEAN, DRY, COOKED, FAT ADDED"
DRDIFDCD,41101120,"WHITE BEAN, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41102000,"BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT NS"
DRDIFDCD,41102010,"BLACK, BROWN OR BAYO BEAN, DRY, COOKED, FAT ADDED"
DRDIFDCD,41102020,"BLACK, BROWN OR BAYO BEAN, DRY, COOKED, NO FAT"
DRDIFDCD,41102210,"FAVA BEANS, COOKED, FAT ADDED"
DRDIFDCD,41103000,"LIMA  BEANS, DRY, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,41103010,"LIMA  BEANS, DRY, COOKED, FAT ADDED"
DRDIFDCD,41103020,"LIMA  BEANS, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41103050,"PINK BEANS, DRY, COOKED, NS AS TO FAT"
DRDIFDCD,41103060,"PINK BEANS, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41103070,"PINK BEANS, DRY, COOKED, FAT ADDED"
DRDIFDCD,41104000,"PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, FAT NS"
DRDIFDCD,41104010,"PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, FAT ADDED"
DRDIFDCD,41104020,"PINTO, CALICO/RED/MEX BEAN, DRY, COOKED, NO FAT"
DRDIFDCD,41106000,"RED KIDNEY BEANS, DRY, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,41106010,"RED KIDNEY BEANS, DRY, COOKED, FAT ADDED"
DRDIFDCD,41106020,"RED KIDNEY BEANS, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41107000,"SOYBEANS, COOKED, FAT NOT ADDED"
DRDIFDCD,41201010,"BAKED BEANS, NFS"
DRDIFDCD,41201020,BAKED BEANS W/ TOMATO SAUCE
DRDIFDCD,41201040,BAKED BEAN W/ PORK & SWEET SAUCE
DRDIFDCD,41202020,"CHILI BEANS, BARBECUE BEANS, RANCH OR MEXICAN STYLE"
DRDIFDCD,41203020,KIDNEY BEAN SALAD
DRDIFDCD,41204020,BOSTON BAKED BEANS
DRDIFDCD,41205010,REFRIED BEANS
DRDIFDCD,41205020,REFRIED BEANS W/ CHEESE
DRDIFDCD,41205030,REFRIED BEANS W/ MEAT
DRDIFDCD,41205050,"BEAN DIP, W/ REFRIED BEANS"
DRDIFDCD,41205070,HUMMUS
DRDIFDCD,41205100,BLACK BEAN SAUCE
DRDIFDCD,41206030,BEANS & FRANKS
DRDIFDCD,41207030,"BEANS, DRY, COOKED, W/ GROUND BEEF"
DRDIFDCD,41208030,PORK & BEANS
DRDIFDCD,41210090,"STEWED BEANS W/ PORK, TOMATOES, & CHILI PEPPERS, MEXICAN"
DRDIFDCD,41210100,"STEWED RED BEANS, DRY, P.R."
DRDIFDCD,41301010,"COWPEAS, DRY, COOKED, FAT ADDED"
DRDIFDCD,41301020,"COWPEAS, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41302000,"CHICKPEAS, DRY, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,41302010,"CHICKPEAS, DRY, COOKED, FAT ADDED"
DRDIFDCD,41302020,"CHICKPEAS, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41303000,"GREEN/YELLOW SPLIT PEAS, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41303010,"GREEN OR YELLOW SPLIT PEAS, DRY, COOKED, FAT ADDED"
DRDIFDCD,41304130,"COWPEAS, DRY, COOKED W/ PORK"
DRDIFDCD,41304980,"LENTILS, DRY, COOKED, NS AS TO ADDED FAT"
DRDIFDCD,41304990,"LENTILS, DRY, COOKED, FAT ADDED"
DRDIFDCD,41305000,"LENTILS, DRY, COOKED, NO FAT ADDED"
DRDIFDCD,41410010,SOY NUTS
DRDIFDCD,41420010,SOYBEAN CURD
DRDIFDCD,41420050,SOYBEAN CURD CHEESE
DRDIFDCD,41420250,HOISIN SAUCE
DRDIFDCD,41420300,SOY SAUCE
DRDIFDCD,41420350,"SOY SAUCE, REDUCED SODIUM"
DRDIFDCD,41420380,TOFU YOGURT
DRDIFDCD,41420400,TERIYAKI SAUCE (INCLUDE ORIENTAL BARBECUE SAUCE)
DRDIFDCD,41420410,"TERIYAKI SAUCE, REDUCED SODIUM"
DRDIFDCD,41420450,WORCESTERSHIRE SAUCE
DRDIFDCD,41430000,"PROTEIN POWDER, NFS"
DRDIFDCD,41430010,"PROTEIN SUPPLEMENT, POWDERED"
DRDIFDCD,41430310,PROTEIN DIET POWDER W/ SOY & CASEIN
DRDIFDCD,41435010,"HIGH PROTEIN BAR, SOY BASE"
DRDIFDCD,41435110,"HIGH PROTEIN BAR, CANDY-LIKE, SOY & MILK BASE"
DRDIFDCD,41440010,"MEAL REPLACEMENT/SUPPLEMENT, LIQUID, HI PROTEIN"
DRDIFDCD,41440020,"ENSURE W/ FIBER, LIQUID"
DRDIFDCD,41440050,ENSURE PLUS LIQUID NUTRITION
DRDIFDCD,41480000,"TOFU FROZEN DESSERT, NOT CHOCOLATE (INCL TOFUTTI)"
DRDIFDCD,41480010,"TOFU FROZEN DESSERT, CHOCOLATE (INCLUDE TOFUTTI)"
DRDIFDCD,41601010,"BEAN SOUP, NFS"
DRDIFDCD,41601020,BEAN W/ BACON OR PORK SOUP
DRDIFDCD,41601030,BLACK BEAN SOUP
DRDIFDCD,41601040,LIMA BEAN SOUP
DRDIFDCD,41601070,"SOYBEAN SOUP, MISO BROTH"
DRDIFDCD,41601080,PINTO BEAN SOUP
DRDIFDCD,41601090,BEAN SOUP W/ MACARONI (INCL PASTA E FAGIOLI)
DRDIFDCD,41601110,"BEAN & HAM SOUP, CHUNKY STYLE (INCL CAMPBELL'S OLD"
DRDIFDCD,41601130,"BEAN SOUP, MIXED BEANS (INCL 15-BEAN SOUP)"
DRDIFDCD,41601140,"BEAN SOUP, HOME RECIPE"
DRDIFDCD,41601150,"BEAN SOUP W/ VEG & RICE, CAN, RED SODIUM, W/ WATER/RTS"
DRDIFDCD,41601170,BEAN & RICE SOUP
DRDIFDCD,41601180,"BEAN & HAM SOUP, HOME RECIPE"
DRDIFDCD,41601200,"LIQUID FROM STEWED KIDNEY BEANS, P.R."
DRDIFDCD,41602010,CHUNKY PEA & HAM SOUP
DRDIFDCD,41602030,SPLIT PEA & HAM SOUP
DRDIFDCD,41602050,SPLIT PEA SOUP
DRDIFDCD,41602070,"SPLIT PEA SOUP, CAN, REDUCED SODIUM, W/ WATER/RTS"
DRDIFDCD,41603010,LENTIL SOUP
DRDIFDCD,41810200,"BACON STRIP, MEATLESS"
DRDIFDCD,41810250,"BACON BITS, MEATLESS"
DRDIFDCD,41810400,"BREAKFAST LINK,PATTY,/SLICE, MEATLESS"
DRDIFDCD,41810600,"CHICKEN, MEATLESS NFS"
DRDIFDCD,41811400,"FRANKFURTER OR HOT DOG, MEATLESS"
DRDIFDCD,41811600,"LUNCHEON SLICE,MEATLESS-BEEF,CHICKEN,SALAM / TURKEY"
DRDIFDCD,41811900,"SOYBURGER, MEATLESS, NO BUN"
DRDIFDCD,41811910,"VEGGIE BURGER/PATTY, MEATLESS, NO BUN"
DRDIFDCD,41811950,"SWISS STEAK, W/ GRAVY, MEATLESS"
DRDIFDCD,41812450,VEGETARIAN CHILI (MADE W/ MEAT SUBSTITUTE)
DRDIFDCD,41812900,VEGETARIAN MEAT LOAF OR PATTIES
DRDIFDCD,42100100,"ALMONDS, NFS"
DRDIFDCD,42101000,"ALMONDS, UNROASTED"
DRDIFDCD,42101100,"ALMONDS, ROASTED"
DRDIFDCD,42101200,"ALMONDS, DRY ROASTED"
DRDIFDCD,42101210,"ALMONDS, DRY ROASTED, W/O SALT"
DRDIFDCD,42101350,"ALMONDS, HONEY-ROASTED"
DRDIFDCD,42102000,BRAZIL NUTS
DRDIFDCD,42104000,"CASHEW NUTS, NFS"
DRDIFDCD,42104100,"CASHEW NUTS, ROASTED"
DRDIFDCD,42104110,"CASHEW NUTS, ROASTED, W/O SALT"
DRDIFDCD,42104200,"CASHEW NUTS, DRY ROASTED"
DRDIFDCD,42104500,"CASHEW NUTS, HONEY-ROASTED"
DRDIFDCD,42105000,"CHESTNUTS, ROASTED"
DRDIFDCD,42106000,"COCONUT MEAT, FRESH"
DRDIFDCD,42106020,"COCONUT MEAT, DRIED, SWEETENED, SHREDDED"
DRDIFDCD,42107000,"FILBERTS, HAZELNUTS"
DRDIFDCD,42109100,"MACADAMIA NUTS, ROASTED"
DRDIFDCD,42110000,"MIXED NUTS, NFS"
DRDIFDCD,42110100,"MIXED NUTS, ROASTED, W/ PEANUTS"
DRDIFDCD,42110150,"MIXED NUTS, ROASTED, W/O PEANUTS"
DRDIFDCD,42110200,"MIXED NUTS, DRY ROASTED"
DRDIFDCD,42110300,"MIXED NUTS, HONEY-ROASTED, WITH PEANUTS"
DRDIFDCD,42110500,"MIXED NUTS, IN SHELL"
DRDIFDCD,42111000,"PEANUTS, NFS"
DRDIFDCD,42111010,"PEANUTS, IN SHELL, NFS, SHELL NOT EATEN"
DRDIFDCD,42111030,"PEANUTS, BOILED"
DRDIFDCD,42111100,"PEANUTS, ROASTED, SALTED"
DRDIFDCD,42111110,"PEANUTS, ROASTED, W/O SALT"
DRDIFDCD,42111200,"PEANUTS, DRY ROASTED, SALTED"
DRDIFDCD,42111210,"PEANUTS, DRY ROASTED, W/O SALT"
DRDIFDCD,42111500,"PEANUTS, HONEY ROASTED (INCL BEERNUTS)"
DRDIFDCD,42112000,PECANS
DRDIFDCD,42113000,PINE NUTS (PIGNOLIAS)
DRDIFDCD,42114000,"PISTACHIO NUTS, UNROASTED"
DRDIFDCD,42114100,"PISTACHIO NUTS, ROASTED, SALTED"
DRDIFDCD,42116000,WALNUTS
DRDIFDCD,42202000,PEANUT BUTTER
DRDIFDCD,42202010,"PEANUT BUTTER, LOW SODIUM"
DRDIFDCD,42202100,"PEANUT BUTTER, REDUCED SODIUM"
DRDIFDCD,42202150,"PEANUT BUTTER, REDUCED FAT"
DRDIFDCD,42202200,"PEANUT BUTTER, VITAMIN & MINERAL FORTIFIED"
DRDIFDCD,42203000,PEANUT BUTTER & JELLY
DRDIFDCD,42204050,PEANUT SAUCE
DRDIFDCD,42204100,BROWN NUT GRAVY ( MEATLESS)
DRDIFDCD,42301010,PEANUT BUTTER SANDWICH
DRDIFDCD,42302010,PEANUT BUTTER & JELLY SANDWICH
DRDIFDCD,42401010,COCONUT MILK
DRDIFDCD,42402010,"COCONUT CREAM, CANNED, SWEETENED (INCL COCO LOPEZ)"
DRDIFDCD,42501000,NUT MIXTURE W/ DRIED FRUIT & SEEDS
DRDIFDCD,43101100,"PUMPKIN & SQUASH SEEDS, HULLED, ROASTED, SALTED"
DRDIFDCD,43102000,"SUNFLOWER SEEDS, HULLED, UNROASTED"
DRDIFDCD,43102100,"SUNFLOWER SEEDS, HULLED, ROASTED, SALTED"
DRDIFDCD,43102110,"SUNFLOWER SEEDS, HULLED, ROASTED, W/O SALT"
DRDIFDCD,43102200,"SUNFLOWER SEEDS, HULLED, DRY ROASTED"
DRDIFDCD,43103000,SESAME SEEDS (INCLUDE TOASTED)
DRDIFDCD,43103100,SESAME SAUCE
DRDIFDCD,43105200,"PSYLLIUM SEED, HUSKS"
DRDIFDCD,43107000,MIXED SEEDS
DRDIFDCD,44201000,CAROB CHIPS
DRDIFDCD,44202000,CAROB SYRUP
DRDIFDCD,50010000,"FLOUR, WHITE (INCLUDE FLOUR, NFS)"
DRDIFDCD,51000100,"BREAD, NS AS TO MAJOR FLOUR"
DRDIFDCD,51000110,"TOAST, NS AS TO MAJOR FLOUR"
DRDIFDCD,51000180,"BREAD, HOMEMADE/PURCH AT A BAKERY, NS AS TO FLOUR"
DRDIFDCD,51000200,"ROLL, NS AS TO MAJOR FLOUR"
DRDIFDCD,51000230,"ROLL, NS AS TO MAJOR FLOUR, TOASTED"
DRDIFDCD,51000300,"ROLL, HARD, NS AS TO MAJOR FLOUR"
DRDIFDCD,51101000,"BREAD, WHITE"
DRDIFDCD,51101010,"BREAD, WHITE, TOASTED"
DRDIFDCD,51101050,"BREAD, WHITE, HOMEMADE OR PURCHASED AT A BAKERY"
DRDIFDCD,51101060,"BREAD, WHITE, HOMEMADE OR PURCH AT A BAKERY TOASTED"
DRDIFDCD,51102010,"BREAD, WHITE W/ WHOLE WHEAT SWIRL"
DRDIFDCD,51102020,"BREAD, WHITE W/ WHOLE WHEAT SWIRL, TOASTED"
DRDIFDCD,51105010,"BREAD, CUBAN (INCLUDE SPANISH, PORTUGUESE)"
DRDIFDCD,51105040,"BREAD, CUBAN, TOASTED (INCLUDE SPANISH, PORTUGUESE)"
DRDIFDCD,51106200,"BREAD, LARD, P.R. (PAN DE MANTECA)"
DRDIFDCD,51107010,"BREAD, FRENCH OR VIENNA"
DRDIFDCD,51107040,"BREAD, FRENCH OR VIENNA, TOASTED"
DRDIFDCD,51109010,"BREAD, ITALIAN, GRECIAN, ARMENIAN"
DRDIFDCD,51109040,"BREAD, ITALIAN, GRECIAN, ARMENIAN, TOASTED"
DRDIFDCD,51109100,"BREAD, PITA"
DRDIFDCD,51109110,"BREAD, PITA, TOASTED"
